요양기관명,종별코드명,시군구코드명,우편번호,주소,x좌표,y좌표
100플란트치과의원,치과의원,대전대덕구,34406,대전광역시 대덕구 동춘당로 175 4층 (법동),127.4320191,36.36743
365디지털치과의원,치과의원,대전서구,35230,대전광역시 서구 대덕대로 189 6~7층 (둔산동),127.3772812,36.3502396
365앞선치과의원,치과의원,대전유성구,34016,대전광역시 유성구 테크노1로 12-28 메종드세이 2층 212~223호 (관평동),127.3872606,36.4293094
365연세치과의원,치과의원,대전유성구,34195,대전광역시 유성구 동서대로 685 3층 (원신흥동),127.339213,36.3325864
LIM`s코스모치과의원,치과의원,대전유성구,34121,대전광역시 유성구 대덕대로 582 옥토빌딩 3층 301호 (도룡동),127.37898,36.3849308
O.K.Line치과의원,치과의원,대전유성구,34049,대전광역시 유성구 엑스포로 488 (전민동),127.4056962,36.4000099
USC서울치과의원,치과의원,대전중구,34892,대전광역시 중구 동서대로 1218 3층 302호 (태평동),127.3952896,36.3255391
가양치과의원,치과의원,대전동구,34595,대전광역시 동구 우암로 250 6층 (가양동),127.4439709,36.3442951
가양탑치과의원,치과의원,대전동구,34508,대전광역시 동구 동대전로 272 타임빌딩 5층 (가양동),127.4462655,36.3454323
가지런이치과교정과치과의원,치과의원,대전서구,35234,"대전광역시 서구 대덕대로 194 4층 401호 (둔산동, 백마빌딩)",127.3782047,36.3501606
가지런이치과의원,치과의원,대전유성구,34019,대전광역시 유성구 관평2로 52 3층 (관평동),127.3880903,36.4221385
가톨릭치과의원,치과의원,대전서구,35301,대전광역시 서구 도산로 351 3층 (용문동),127.390352,36.3364138
갈마서울치과의원,치과의원,대전서구,35282,"대전광역시 서구 신갈마로 95 4층 (갈마동, 갈마아파트상가)",127.3668803,36.3433155
강석만치과의원,치과의원,대전동구,34603,대전광역시 동구 계족로 255 1층 (소제동),127.4388968,36.335553
강인규치과의원,치과의원,대전대덕구,34311,대전광역시 대덕구 신탄진로 812 (신탄진동),127.4293152,36.4499254
강인호치과의원,치과의원,대전서구,35298,대전광역시 서구 괴정로 107 3층 (괴정동),127.385149,36.3380737
강치과의원,치과의원,대전유성구,34071,대전광역시 유성구 지족로 365 402호 (지족동),127.3167916,36.3868027
강치과의원,치과의원,대전동구,34626,대전광역시 동구 대전로 834 (정동),127.4317622,36.3339317
개구장이치과의원,치과의원,대전서구,35234,대전광역시 서구 둔산로 52 5층 (둔산동),127.379713,36.3510389
갤러리치과의원,치과의원,대전중구,34892,대전광역시 중구 동서대로 1220 2층 (태평동),127.395526,36.3256162
건강치과의원,치과의원,대전서구,35264,대전광역시 서구 계룡로615번길 7 1층 (탄방동),127.3913346,36.3404779
건강한치과의원,치과의원,대전서구,35382,대전광역시 서구 구봉로 121 402호 (관저동),127.3363187,36.2967339
경로치과의원,치과의원,대전동구,34676,"대전광역시 동구 옥천로 178 (판암동,3층)",127.4600945,36.3170396
경성치과의원,치과의원,대전서구,35294,대전광역시 서구 도솔로 314 4층 (괴정동),127.3826095,36.3361978
고려치과의원,치과의원,대전중구,35076,대전광역시 중구 대종로 49 (옥계동),127.4552657,36.2976206
고려치과의원,치과의원,대전동구,34593,대전광역시 동구 우암로 172 4층 (성남동),127.4366337,36.340955
고운턱치과의원,치과의원,대전서구,35229,대전광역시 서구 둔산로31번길 13 6층 (둔산동),127.3773,36.3523008
관저벧엘치과의원,치과의원,대전서구,35381,대전광역시 서구 관저동로 66 2층 (관저동),127.3409925,36.2981071
관저키즈치과의원,치과의원,대전서구,35382,대전광역시 서구 구봉로 139 401~402호 (관저동),127.3385674,36.2967984
교촌플란트치과의원,치과의원,대전유성구,34225,대전광역시 유성구 진잠로149번길 1 (교촌동),127.3178815,36.3036937
구본석치과의원,치과의원,대전동구,34534,대전광역시 동구 동대전로 290 2층 (가양동),127.4452494,36.3468097
굿닥터치과의원,치과의원,대전서구,35277,대전광역시 서구 갈마로 44 2층 (갈마동),127.4309506,36.3691448
굿모닝서울치과의원,치과의원,대전서구,35264,대전광역시 서구 계룡로 605 501호 (탄방동),127.3905607,36.3409344
굿모닝치과의원,치과의원,대전서구,35379,"대전광역시 서구 관저로 171 (관저동, 사이버타운 301호)",127.341038,36.2993389
굿초이스치과의원,치과의원,대전유성구,34070,대전광역시 유성구 지족로 283 301호 (지족동),127.3080885,36.3877422
권병하치과의원,치과의원,대전서구,35210,"대전광역시 서구 청사로 5 304호 (월평동, 하나로아파트상가)",127.3648967,36.3609364
권치과의원,치과의원,대전중구,34870,대전광역시 중구 중앙로 15 (용두동),127.4140377,36.3229637
그린치과의원,치과의원,대전중구,34921,대전광역시 중구 중앙로 154 7층 (은행동),127.4266695,36.3286952
글꽃치과의원,치과의원,대전중구,34956,"대전광역시 중구 계백로1716번길 26 301호 (문화동, 미성프라자)",127.4102366,36.3204936
금강부부치과의원,치과의원,대전유성구,34169,"대전광역시 유성구 계룡로 55 (봉명동, 407,408호)",127.3369319,36.3559277
금강치과의원,치과의원,대전중구,34907,"대전광역시 중구 계룡로 852 302호 (오류동, 삼성아파트 삼성쇼핑센타)",127.4073512,36.324253
금미연치과의원,치과의원,대전서구,35212,"대전광역시 서구 청사서로 65 212호 (월평동, 한아름@상가)",127.3755669,36.3636693
금성치과의원,치과의원,대전유성구,34171,대전광역시 유성구 유성대로 772 (장대동),127.3362767,36.3609648
기태석치과의원,치과의원,대전중구,34899,"대전광역시 중구 계백로 1619 305호 (유천동, 벽산프라자)",127.3997468,36.319306
김.류.박치과의원,치과의원,대전서구,35234,대전광역시 서구 대덕대로176번길 9 4층 (둔산동),127.3776039,36.3486834
김경훈치과의원,치과의원,대전동구,34692,"대전광역시 동구 은어송로 33 5층 (가오동, 5층)",127.4535128,36.3049545
김기종치과의원,치과의원,대전서구,35286,대전광역시 서구 동서대로 987 (내동),127.3723872,36.3339136
김명수치과의원,치과의원,대전중구,34832,대전광역시 중구 중앙로 149 한솔빌딩 3층 303호 (은행동),127.4260116,36.3290641
김봉석치과의원,치과의원,대전동구,34628,대전광역시 동구 대전로779번길 5 3층 (원동),127.4334419,36.3292288
김상학치과의원,치과의원,대전중구,34989,대전광역시 중구 대둔산로 397 4층 (산성동),127.3860234,36.3049476
김상훈치과의원,치과의원,대전서구,35332,대전광역시 서구 도산로 52 2층 (도마동),127.380309,36.3134557
김양중치과의원,치과의원,대전서구,35271,대전광역시 서구 대덕대로167번길 5 403호 (갈마동),127.3760139,36.3483252
김응태치과의원,치과의원,대전서구,35335,대전광역시 서구 도산로 51 3층 (도마동),127.3795337,36.3134096
김응학치과의원,치과의원,대전유성구,34017,대전광역시 유성구 관들1길 63-63 (관평동),127.3890257,36.4250966
김종우치과의원,치과의원,대전중구,34832,대전광역시 중구 대종로 506 (은행동),127.4253884,36.3294188
김지웅치과의원,치과의원,대전동구,34552,대전광역시 동구 동서대로 1679 (용전동),127.4360494,36.3493808
김창년치과의원,치과의원,대전유성구,34138,"대전광역시 유성구 농대로 15 (궁동,C&S 빌딩  4층)",127.3530008,36.3619848
김치과의원,치과의원,대전유성구,34178,대전광역시 유성구 계룡로 60 (봉명동),127.3375823,36.3547289
김형조치과의원,치과의원,대전서구,35250,"대전광역시 서구 둔산로 220 302호 (둔산동, 둔산훼미리타운)",127.3984577,36.3510058
김홍기치과의원,치과의원,대전대덕구,34311,대전광역시 대덕구 신탄진로 790 (신탄진동),127.429794,36.4479989
김흥진치과의원,치과의원,대전동구,34610,대전광역시 동구 동대전로 81 5층 (대동),127.4430566,36.3300034
김희진치과의원,치과의원,대전서구,35240,"대전광역시 서구 문예로 63 801호 (둔산동, 행촌회관)",127.3898504,36.3522949
까페치과의원,치과의원,대전서구,35315,대전광역시 서구 동서대로 1077 신한빌딩 2층 (내동),,
나비온치과의원,치과의원,대전동구,34552,대전광역시 동구 동서대로 1677 3층 301호 (용전동),,
남스힐링치과의원,치과의원,대전서구,35241,"대전광역시 서구 둔산로 142 4층 (둔산동, 신화빌딩)",127.3895149,36.3510211
남욱치과의원,치과의원,대전중구,34922,대전광역시 중구 중앙로164번길 21-6 (은행동),127.4284484,36.3283598
노블란트치과의원,치과의원,대전서구,35262,대전광역시 서구 문정로48번길 58 5층 (탄방동),127.3842069,36.3439502
노블리안치과의원,치과의원,대전서구,35379,"대전광역시 서구 관저동로 86 2,3층 (관저동)",127.3410121,36.2998129
노은김앤장치과의원,치과의원,대전유성구,34086,"대전광역시 유성구 노은로 174 3층 301호 (지족동, 도원프라자)",127.3184273,36.3752334
노은부부치과의원,치과의원,대전유성구,34086,대전광역시 유성구 은구비남로 39 (지족동),127.320107,36.3723827
노은사랑치과의원,치과의원,대전유성구,34086,대전광역시 유성구 은구비남로33번길 17 201호 (지족동),127.3191146,36.3730311
노은어린이치과의원,치과의원,대전유성구,34086,"대전광역시 유성구 노은로 170 (지족동,5층)",127.3184267,36.3748013
노은연합치과의원,치과의원,대전유성구,34086,대전광역시 유성구 노은로 166 (지족동),127.318409,36.3745154
녹원리빙웰치과의원,치과의원,대전서구,35241,대전광역시 서구 둔산로 136 3층 301호 (둔산동),127.3889529,36.3509844
뉴본치과의원,치과의원,대전유성구,34073,"대전광역시 유성구 지족로 292 402호 (지족동, 하나로빌딩)",127.3090826,36.3875591
뉴엠치과의원,치과의원,대전서구,35307,대전광역시 서구 계룡로 651 5층 (용문동),127.3940795,36.3379212
늘푸른치과의원,치과의원,대전서구,35200,"대전광역시 서구 만년남로 9 3층 (만년동, 만년코아)",127.3763908,36.3660788
다나치과의원,치과의원,대전유성구,34008,"대전광역시 유성구 봉산로 27 205호 (송강동, 송강프라자)",127.386508,36.4358886
다니엘치과의원,치과의원,대전유성구,34127,대전광역시 유성구 죽동로297번길 22 301호 (죽동),127.33787,36.3688431
다복치과의원,치과의원,대전서구,35389,대전광역시 서구 계백로1158번길 76 2층 (가수원동),127.3531117,36.3014164
다송치과의원,치과의원,대전서구,35213,"대전광역시 서구 월평북로 95 304호 (월평동, 만년오피스텔)",127.3789837,36.3624799
다인치과의원,치과의원,대전대덕구,34306,대전광역시 대덕구 신탄진로 836 7층 (신탄진동),127.429098,36.4520552
다인치과의원,치과의원,대전동구,34591,대전광역시 동구 우암로 163-1 (성남동),127.4355957,36.3407247
닥터신치과의원,치과의원,대전서구,35368,대전광역시 서구 도안동로 9 리더스프라자비 4층 (가수원동),127.3525349,36.3059223
닥터은치과의원,치과의원,대전중구,34815,"대전광역시 중구 동서대로 1403 4층 (목동, 동산빌딩)",127.412218,36.3340868
달라스연합치과의원,치과의원,대전유성구,34086,대전광역시 유성구 은구비로 36 (지족동),127.3189963,36.3756029
당신이웃는치과의원,치과의원,대전동구,34702,대전광역시 동구 산내로 1354 2층 (낭월동),127.4662652,36.2840558
대건치과의원,치과의원,대전서구,35281,대전광역시 서구 신갈마로 122 4층 (갈마동),127.3687366,36.3443611
대동치과의원,치과의원,대전동구,34604,대전광역시 동구 계족로 185 2층 (대동),127.441919,36.3300243
대전교도소부속치과의원,치과의원,대전유성구,34222,대전광역시 유성구 한우물로66번길 6 (대정동),127.3308401,36.3117266
대전로하스의료소비자생활협동조합 유플러스치과의원,치과의원,대전서구,35234,대전광역시 서구 둔산남로 3 4층 (둔산동),127.3781275,36.3481099
대전퍼스트치과의원,치과의원,대전서구,35241,대전광역시 서구 둔산중로46번길 10 4층 (둔산동),127.3874217,36.3505743
대흥치과의원,치과의원,대전중구,34832,대전광역시 중구 중앙로 171 3층 (은행동),127.4283026,36.3298458
더뉴치과의원,치과의원,대전대덕구,34388,대전광역시 대덕구 중리로 71 2층 (중리동),127.3891891,36.3563292
더바른치과의원,치과의원,대전동구,34508,대전광역시 동구 동대전로 270 3층 (가양동),127.4463048,36.3452114
